,Text,Level
507,"My view on In our society,there are many kinds of work provided for people to do.Some people like devoting themselves to a sort of work through their whole life.There are some reasons for this.First,they like their careers and want to devote their lives into it.They think their work are very interesting.Many scientists are in this class.Second,some people dislike competitive If they chang their work,they will do the things as a freshman.There are many competion in the new career.Third,some people think their jobs are and they will make their lives stable.They like a easy life.On the other hand,some people like changing their jobs constantly.There are also many reason for it.First,this kind of people like fresh They think,if they do the some work for a long time,it is very boring.Second,they have many kinds skills.They like doing some kinds of work in order to earn more money.Third,some people like to get more acknowledge If they chang to a new job,they shall learn new something.Thus it will rich them.In my opinion,I like to do two or three kinds of work in my life.If I feel my work interesting,I will do it for long time.In order to rich my experience,I will do another work in my spare time.",5
508,"Our teacher who relaid race got No.1.Our physics teacher won the second place in long jump.Though other teachers haven't won any prize,they are still worth praising.You are the best!Our lovely teachers!Oct.19Saturday Sunny I have ever heard something interesting about two presidents(I don't remember if this is their position)of England and the United States.One day,the two presidents made an appoiment with each other.When they were talking,the American president wanted to go to toilet,so he said,""Excuse me,where's John?""John meant toilet in America.But the English president didn't know.He answered,""John?No one is called'John'here.""...Oh,what an interesting thing!ct.26Saturday Sunny Half a month ago,Miss Lin and Mr Yang came.After half a month,they left us.On the day that they said good-bye to us,all of us were unhappy.And we sent them two cards and presents.They were moved.Miss Lin gave us a letter with tears in her eyes.Mr Yang wrote several sentences on the blackboard,""I go quietly,as I came quietly.I waved my sleeve,and took away the rosy clouds.""Don't be so sad,our teachers.We'll meet again some day.And we'll not forget you.Nov.2Saturday Sunny Easier said than done""Jack!""Jack's mother called out in the kitchen.""Don't watch TV any more.You must goover for your tomorrow's test."" ""Don't worry,Mum.English is very easy for me.""But a few days later,the teacher announced thatJack had failed in the exam.It is always easier to be said than to be done.If you don't goover the lessons,you won't get a good grade.Hard work leads to success.You won't say""that's easy""before you do.Remember,easier said than done!ov.23Saturday Sunny The sport that I like I didn't like sport But I like watching sports match.",3
509,"3?????I am very glad to have the oppotunity to show you something about the festivals of China.In fact,In China,besides Spring Festival,the most important and popular one is Autumn Festival.It is on the day of15th August in Chinese lunar calendar.When the day is around the corner,people will begin to prepair for it.When the day comes,people will stop work and return home of course,the students will have one day off.They all can enjoy themselves,the most excited moment is in evening.The people belonging to one family sit around together to have a good dinner.That also means""the family union"".It is a good wish that they are all healthy and can get together every year.After doing that,when the moon comes out,the people will move a table out of house,and put a lot of things,such as mooncake,sugur and so on the table.watch the moon and eat mooncakes and do some small talks.often than not,the old tell the children stories about the moon.They are very wonderful.Of course,the youth also have other activits They sing They dance,or do the traditional custom--making light cage.All the people enjoy themselves on this day.",6
510,"Global Shortage of Fresh Some people take it for granted that fresh water will not be used up.Since there are rain water,river water,well water and so on.Hence,they never realize the importance of water.If there is no water,there will be no life.Of course,this is not the case.On one hand,the population is increasing rapidly and they requires enough fresh water to survive.On other hand,water that industry needs is increasing too.In addition,we are faced the even more serious problem----water pollution.The river has been becoming dirty and the water smells terrible.It is reported that many parts in the world are shortage of water.Fortunately,concerned people are realizing the problem.Governments have estambished laws to controlwater pollution.However there is a long way we will go before we can enjoy plenty of clear and harmless fresh water.",4
511,"There are few words which are used frequently than the word""Democracy""on the world political stage.What does it mean?It means literally rule by the people(from the Greek demos,""people"",and kratos,""rule"" ).It means that tyranny,the hotbed of warfare,give place to parliaments where laws are made,independent courts of justice in which over long periods those laws are maintained,and dependable governments in which people's rights are ensured.That is Democracy--and in its soil grow continually freedom,comfort and culture.When Democracy reigns in any country,a wider and civilized life is afforded to the masses of the people.The central principle of Democracy is the subordination of the ruling authority to the settled customs of the people and to their will as expressed through the Constitution.There are three ways to show Democracy.At first,a form of government or other authoritative office in which the right to make political decisions is exercised directly by the whole body of citizens,known as direct Democracy.Secondly,a form of government or other authoritative office in which the citizens exercise the same right not in person but through representatives chosen by and responsible to them,known as representative Democracy.Finally,a form of government or other authoritative office in which the power of the majority exercised within a framework of constitutional restraints designed to guarantee all citizens the rights such as freedom of speech,religion,body,etc,known as liberal Democracy.In our country we have today achieved in a high degree the blessings of Democracy,there is freedom;there is law;there is a widening",5
512,"My View on Fake Now,with the development of commodity and economy,more and more fake commodities are turning up,the fake commodities have disturbed our daily life For example,the fake medicine would cause a person who is not heavily illed to death,another example,the fake implements can cause a fire then make a great distress.So it is important for us to refuse the fake commodities.But,how to extinguish the fake commodities?I think there are some following ways to be refferenced First,we should know the negative impact of the fake commodities only by this,can we know the importance of the refusing fake commodities.Secondly,let's do from ourselves.He,you and I don't buy the fake commodities,so the fake commodities lost their markets.Thirdly,using the Country Law to protect our consummers Extinguish the fake commodities is a long term combat Let us work together and try our best.",5
513,"Spring1)Outline I.SpringFestival A.The first day in the Chinese lunar year B.Celebrating for the beginning of the new Chinese year and praying for the fortune and health of the coming year C.Public celebrations1.Firecrackers2.Temple Fair3.Pay a New Year call D.Family celebrations1.Big family get-together2.Yasuiqian(money given to children as a gift during lunar New Year)3.Dumplings4.Evening show by CCTV SpringFestival When we talk about festivals,SpringFestival will come first.It is not only because it comes on the first day of the lunar New Year,but also it has great significance for Chinese all over the world.Maybe it is as important as the Christmas Day in western countries.We Chinese regard spring as the beginning of a new year.At the beginning of the new year,we always have great wishes for the coming year.So celebrations for the SpringFestival in China also mean that.You can see that from the greetings at that time¨C all of them are best wishes for the new year's fortune and health.With the development of the society,many new customs have joined the old ones.Both of them have made up of the celebrations of the SpringFestival.Go down town on SpringFestival,you may find some Temple Fairs.Because in the old days,there were always some fairs around temple the name of""Temple Fair""continued.In the countryside,there are also some small fairs a few days before the SpringFestival.There you can find dragon-lantern play and stilt etc.People play in great din of gongs and drums,expressing the joyance and wishes for another harvest year.When the night curtain falls down,firecrackers and fireworks display became the theme everywhere.Colorful fires with resounding crack.You may feel deaf after hearing that,but that won't diminish your happiness But to the concerns of pollution and public health,governments in big cities began to control the fireworks.So cassettes of firecrackers'sound became popular in some big cities.Paying a new year call is also essential to Chinese.You can find people busy shuttling from place to place to send their best wishes.Telephone,mobile phones,beepers and email release people a lot.They can enjoy themselves saying""Happy SpringFestival""to friends and folks without hustle.For those who work and study far away from their hometowns,SpringFestival means more.Then a big family get-togetheris always on the SpringFestival's Eve.All the members sit around the table to share the delicious Nianyefan(New Year's Eve Dinner).And dumplings are essential to everyone.In my hometown¨C Shandong¨Cdumplings have various tastes,you may find a coin in one dumpling if you are lucky enough.After that nearly all of us will stay up in front of the TV to watch the evening by CCTV and wait for the coming of a new year.With the development of the society,SpringFestival has changed a lot.But one thing will not change that the Chinese people's best wishes for the peace and happiness!Is there any girl in the world who doesn't want an elder brother?Is there any girl in the world who doesn't want an elder brother?Well,at least I've never seen any girl saying so.On the contrary,for all these years I've been growing up with girls fancying having an elder brother,imagining him as tall and handsome,cool to the other girls but kind to the topmost level when facing her He would do her homework,play with her when it is boring,comfort her when she is frustrated,and buy her unexpected but fantastic gifts now and then.Well,I must admit that I do have a brother,tall,handsome,and smart.That's what makes me the most envied one among all the girls in the neighborhood since primary school years.It not that my brother has so much glamour that my fellow girls like him even to the point of hating me,but that having a brother is something really not bad.I can guess from their attitudes they must be jealous of me though they do not say so.You must be thinking that I am quite proud of it.But to tell you the truth,if any girl had expressed her longing for a brother in my face at that time,I would at once""transmit""my brother to her,without any reluctance.What?You said I'm too cruel?You don't understand what a devil my brother was when we were small In the summer when I was three and my brother was just over eight,my mother took us for a walk in the evening.She put me in a baby wheelchair,and asked my brother to care for his little sister.My brother,out of his interest in the wheelchair,played with it at his will.He swung it from side to side swiftly,and back and forth,taking no notice of his scared-to-death little sister in the hell-like wheelchair.Maybe he felt it still not stimulating enough,or he wanted to test the hardness and the stability of the wheedle,whatever,he dropped hold of it suddenly and let it slid down the street,where cars passed like wind constantly.God must be watching me at that time,for no car hit me or I won't be able to sit here and tell this story to you.But my wheelchair hit the edge of the pedestrian's walk along the street,and this accident left a scar on the left side of my face.The psychological effect of this terrible accident is so severe that for a considerably long time since then,I screamed whenever my brother tried to talk to me.As my brother explained to me later,every boy wants to have a little brother,so they can play fighting games together,but a sisterHe shrugged at the thought of it.Little girls were all fussy,and troublesome.He just wanted someone to play with,but there came someone who needed to be taken care of all the time!Every time when he tried to explain the accident in this way,I would retort that there was no silly girl who ever wants a brother,especially an elder one boring and cruel Instead,an elder sister would be fantastic:you can wear her clothes,confide your secrets to her and get millions of marvelous gifts from her.An elder sister?My brother laughed,Oh,only silly girls like you want elder sisters to order you doing errand around.So,you see,my brother and I had tremendous difficulty in communicating,I guessed that is because our minds are made of different materials at born Wait,maybe we are not brother and sister indeed,hmm,that may well explain why we don't coordinate.I began to imagine him being discarded by his original parents,on a deserted street in a cold winter night,when my parents passed and out of sympathy for him,took him home and have been treating him just as their own son since then.Ah,I should tell him the truth,anyhow he's old enough now,he has the right to know his own destiny.I said to myself complacently when suddenly thunder-like sounds burst from outside the room and I knew it's devil knocking on the door.""I won't open the door for you,come in and watch TV if you are so apt.There was a period of quietness,and I suddenly saw slips of paper came in from under the door.I jumped up and screamed,for it was my favorite storybook.I opened the door and there stood him,with a triumphant air on him face,""I win,again.""That was really what happened in our childhood,I just can't imagine how,in some families,brothers and sisters live togetherhappily or at least,without fight,tears,peace negotiation,compromise and treason time and time again,which,in my eyes,are all indispensable children experiences in their growing process.I always complained to my parents of my brother's malicious nature and ruthless deed when we were small but it is the same person who boasts everyday to her roommates of her great and thoughtful brother now.I can't tell when and how this change happened,but we did begin to be proud of each other.I used to point to the name list of excellent students in the display window of our secondary school,and declared to my friends,""This is my brother,he's now in Tsinghua!and I heard my brother bragging proudly to his classmates,""My sister's got another English prize,she's top student in this school and she leaves no room for me to stand on!""But we still fight at home,over trivial things such as whose turn it was to wash the dishes,or which TV channel to watch.It seems that we have got accustomed to this way of expressing that we are brother and sister,we are familiar with and fond of each other.Contradictory?No,you would never understand this kind of unsaid affection if you were not lucky enough to have a brother.As I look back,I am wondering that it seems we have grown up in just one night.Now I am in the prominent university that he has just graduated from,and he is now in America pursuing his graduate study.Every time he came back,he would bring me millions of marvelous gifts,and we would talk nonsense,just as before.I like to talk nonsense with him,it makes us feel close to each other.But,as he pointed out in a birthday card for me last year,this kind of chance would be fewer and fewer.He wrote,""You are already19years old,and after another19years,our lives might be well established,but I am always fearing that we would be more and more apart unavoidably as time goes by.""At the sight of these lines,I just couldn't help my tears from dropping.One weekend,when we were tidying the house,I found two sheets of thin paper in an iron box.As I soon made out,they were the birth certificates of my brother's and mine!On them were my mother's name,the exact time of birth,the weights of the newly-borns,and the signatures of the doctor and the nurses in charge.I found out that we were brought to earth by the same doctor!Well,I must admit,after a long game of kidding,that he is my brother.I knew it,because the blood relationship is there.Is there any girl in the world who doesn't want a brother?I don't believe anyone can be that silly.Is there any girl in the world who doesn't want an elder brother?Is there any girl in the world who doesn't want an elder brother?Well,at least I've never seen any girl saying so.On the contrary,for all these years I've been growing up with girls fancying having an elder brother,imagining him as tall and handsome,cool to the other girls but kind to the topmost level when facing her.He would do her homework,play with her when it is boring,comfort her when she is frustrated,and buy her unexpected but fantastic gifts now and then.Well,I must admit that I do have a brother,tall,handsome,and smart.That's what makes me the most envied one among all the girls in the neighborhood since primary school years.It's not that my brother has so much glamour that my fellow girls like him even to the point of hating me,but that having a brother is something really not bad.I can guess from their attitudes they must be jealous of me though they do not say so.You must be thinking that I am quite proud of it.But to tell you the truth,if any girl had expressed her longing for a brother in my face at that time,I would at once""transmit""my brother to her,without any reluctance.What?You said I'm too cruel?You don't understand what a devil my brother was when we were small.In the summer when I was three and my brother was just over eight,my mother took us for a walk in the evening.She put me in a baby wheelchair,and asked my brother to care for his little sister.My brother,out of his interest in the wheelchair,played with it at his will.He swung it from side to side swiftly,and back and forth,taking no notice of his scared-to-death little sister in the hell-like wheelchair.Maybe he felt it still not stimulating enough,or he wanted to test the hardness and the stability of the wheedle,whatever,he dropped hold of it suddenly and let it slid down the street,where cars passed like wind constantly.God must be watching me at that time,for no car hit me or I won't be able to sit here and tell this story to you.But my wheelchair hit the edge of the pedestrian's walk along the street,and this accident left a scar on the left side of my face.The psychological effect of this terrible accident is so severe that for a considerably long time since then,I screamed whenever my brother tried to talk to me.As my brother explained to me later,every boy wants to have a little brother,so they can play fighting games together,but a sister!He shrugged at the thought of it.Little girls were all fussy,and troublesome.He just wanted someone to play with,but there came someone who needed to be taken care of all the time!Every time when he tried to explain the accident in this way,I would retort that there was no silly girl who ever wants a brother,especially an elder one,boring and cruel.Instead,an elder sister would be fantastic:you can wear her clothes,confide your secrets to her and get millions of marvelous gifts from her.An elder sister?My brother laughed,Oh,only silly girls like you want elder sisters to order you doing errand around.So,you see,my brother and I had tremendous difficulty in communicating,I guessed that is because our minds are made of different materials at born.Wait,maybe we are not brother and sister indeed,hmm,that may well explain why we don't coordinate.I began to imagine him being discarded by his original parents,on a deserted street in a cold winter night,when my parents passed and out of sympathy for him,took him home and have been treating him just as their own son since then.Ah,I should tell him the truth,anyhow he's old enough now,he has the right to know his own destiny.I said to myself complacently when suddenly thunder-like sounds burst from outside the room and I knew it's devil knocking on the door.""I won't open the door for you,come in and watch TV if you are so apt.""There was a period of quietness,and I suddenly saw slips of paper came in from under the door.I jumped up and screamed,for it was my favorite storybook.I opened the door and there stood him,with a triumphant air on him face,""I win,again.""That was really what happened in our childhood,I just can't imagine how,in some families,brothers and sisters live togetherhappily or at least,without fight,tears,peace negotiation,compromise and treason time and time again,which,in my eyes,are all indispensable children experiences in their growing process.I always complained to my parents of my brother's malicious nature and ruthless deed when we were small,but it is the same person who boasts everyday to her roommates of her great and thoughtful brother now.I can't tell when and how this change happened,but we did begin to be proud of each other.I used to point to the name list of excellent students in the display window of our secondary school,and declared to my friends,""This is my brother,he's now in Tsinghua!"",and I heard my brother bragging proudly to his classmates,""My sister's got another English prize,she's top student in this school and she leaves no room for me to stand on!""But we still fight at home,over trivial things such as whose turn it was to wash the dishes,or which TV channel to watch.It seems that we have got accustomed to this way of expressing that we are brother and sister,we are familiar with and fond of each other.Contradictory?No,you would never understand this kind of unsaid affection if you were not lucky enough to have a brother.As I look back,I am wondering that it seems we have grown up in just one night.Now I am in the prominent university that he has just graduated from,and he is now in America pursuing his graduate study.Every time he came back,he would bring me millions of marvelous gifts,and we would talk nonsense,just as before.I like to talk nonsense with him,it makes us feel close to each other.But,as he pointed out in a birthday card for me last year,this kind of chance would be fewer and fewer.He wrote,""You are already19years old,and after another19years,our lives might be well established,but I am always fearing that we would be more and more apart unavoidably as time goes by.""At the sight of these lines,I just couldn't help my tears from dropping.One weekend,when we were tidying the house,I found two sheets of thin paper in an iron box.As I soon made out,they were the birth certificates of my brother's and mine!On them were my mother's name,the exact time of birth,the weights of the newly-borns,and the signatures of the doctor and the nurses in charge.I found out that we were brought to earth by the same doctor!Well,I must admit,after a long game of kidding,that he is my brother.I knew it,because the blood relationship is there.Is there any girl in the world who doesn't want a brother?I don't believe anyone can be that silly.It tastes good Forrest Gump's mother said that life was like a box of chocolate.And I think many kinds of experiences are just like a lot of styles of chocolate with different flavours and tastes.If it is the first time we eat that kind of chocolates,we can never successfully expect how it tastes.Is it a sweet milk chocolate or a slightly bitter black chocolate?Is it mixed with peanut or strawberry?Is it a fresh one or an expired one?All these questions cannot be answered correctly until we have put one into our mouth.The condition is the same when we experience something new,No matter how well we are prepared,we always run into something unexpectedly.Raising fund for an activity sounded challenging and interesting.Although I was a layman to that task,I took it over.I ever heard that""be prepared,or you won't make it"",so I spent half a week in making all kinds of preparations.As I thought making a telephone call was more polite than visiting the office,I found a telephone book and transcribed dozens of telephone numbers without noticing that the telephone book was published three years ago.Then the next thing to do was to choose a lucky day to call them.It was a clear day.And my roommates had gone to the classroom.After a big breakfast that I thought could increase my confidence,I sat beside the phone,drew a deep breath,and made sure that I was clear-minded.As I know it was a very tough work,I,first of all,thought carefully about the subject and what question I could expected and most convincing way to answer them.I even wrote some key points on a yellow pad.Unexpectedly,that most deliberate preparation I had ever made rendered nervous Realizing that I had wasted a lot of time in thinking the too detailed problems and getting my nerve more and more tense,I had to start my work.I could not remember how I picked up the telephone,pressed the button When the unacquainted voice came from the other side of the phone,I suddenly revived and spat out the entire subject as quickly as I could.To my shock,the answer from the other side was""sorry,I think you've dialed the wrong number"",""no this is not the Shell Company"".Thinking that failure is the mother of success I made the second one,the third one.After being refused for several times I found I had wasted a lot of time in explaining enthusiastically to an operator of the switchboard and given up easily when hearing the manager's cold words.Gradually I learned how to illustrate briefly to the operator and how to talk to the department manager to bring him or her around.However,the whole thing was far more complicated than I had anticipated.All the bright managers required a fax about the activity and the budget.That challenging task suddenly turned into a routine one.I had to write and print the letter,being obsessed with the title,the tone and the pattern.I felt I turned from an annoying sales dealer into a patient secretary.Just as an old saying said""nothing is impossible to the effort and courage"",our activity got the biggest certified public accountants'assistant.I made an appointment with the manager to acquire the donation.Unfortunately it was a rainy and windy day.As credit was the most important thing,nothing can prevent me from going there.On my way to the office,the rain got heavier and heavier,moreover the wind destroyed my umbrella.When I stepped into the hall of the World Trade Center,I was soaked through and like a drenched chicken.The waiter looked at me pointedly.As I didn't like to be questioned and drove away.I step forward and asked where is the CPAs office.He was quite shocked and pointed at the elevator and said""on the eleventh floor"".Through all these unexpected difficulties I got the donation for the activity,and successfully accomplished the task.That new experience was just like a new style of chocolate to me.It gave me surprise,achievement and excitement.Nothing can prevent me from taste it.",5
514,"Getting to Know the World Outside the After we have studied for four years in university,we have mastered all the knowledges we have learned.Before we go into socity,we must have known something about it.We can make good use of our knowleges in the socity.We must know what kinds of man that the society is store and required,so we can go into the socity without difficult if have mastered the technologe that the socity require.We can know the world outside the campus through many ways.We can get some information from the gratuteer who have already worked and know the condition of their work,and know the salary the houses and other thing.We also can know through the multitute media and the interaction of the people,we should know what is the most people like to do,and what is the opportunity that most people don't like to take on,above all that,there are some way that we can know the world outside the campus.Before I get into socity,above all,I must knowing the world outside the campus,and know what I ought to do in the universty and learn the knowledge that can be used in the socity,so that I can adapt to socity,and take the advantage of my long-come.That is what I want to do.",4
515,"The necesary of society It's essential for a college student to know about the society.It will enable us to learn a lot which can't be learned from book.what's more,It can improve our ability to put theory into practice.There are various way to know about the society such as newspapers,radios and TV set.In addition we can take part in social activities to know about the society,It is directer to know about society through the social activities than through the media.To adapt to the development of society,I intend to try to be informed of the life around me.Consequently I'd rather go out for a book than stay at home.Although it will spend me a lot of time,it can give me much in reward.",4
516,"ON It is human nature to love beautiful things.Handsome men and pretty wemen were popular with us as well as the beautiful rivers,mountains,plants and flowers.We feel happy about all of beautiful things.Yet men and women differ in their views as to what is beautiful.The old saying says that men are fond of good looks in women,while women adore talents.Some ladies use make-up in order to look pretty herself and be more attactive.Men strain themselves to be high achievers and as a result win the admiration from men and wemen.However,beauty is only skin deep.Inner beauty is worth more than appearance.A good-looking man does not necessarily have a gold heart.On the contrary,an ugly man may win respect by his shinning deeds.Generally,appearance is misleading.So don't judge by appearance.",4
517,"(t9-1)According to the dictionary feminism is the belief that woman should have the same rights,power,and opportunities as men.Feminists are those who believe in and support feminism.In my opinion feminists have done much good to the cause of women.Feminism helps to promote women's position both in society and family.As far as women's social status is concerned,nowadays there are quite a large number of female politicians,scientists,professors,doctors,etc.Women have almost entered every field of work.Politically speaking women have the same right to vote and be elected as men.Now female political leaders are not a rare thing as we see that former British prime minister Tharcher is a well-known woman politician.Some people'belief that politics belongs to men is no longer accepted by both men and women since many facts have proved this belief wrong.Thatcher is a good example.Economically speaking women are able to earn as much money as men.In the current of reforming women take up doing business as well as men and some get quite rich.It is no longer true that making money is men's task.Women can do the same.In addition girls can do as well as boys in school.Many teachers have noticed the phenomenon that in the early years of education girls averagely tend to receive higher marks than boys.This provides strong evidence for the idea that women and men are mentally equal though they cannot be physically equal.We have to admit that men are stronger than women with regard to physical strength.But this difference does not exist in the aspect of mental ability.Many girls get their MA or doctor's degree as well.Since in so many aspects women's ability is the same as men's,why should not women get the same rights and opportunities as men?Before women were liberated from the traditional view that women are born family caretakers,they were bound to their children,husbands,and families.They did housework all day long.No opportunity was provided for them to participate in social activities.Under such conditions how can women show their talent?We can be sure to say that many talented women lost the opportunity to become somebody.In this sense feminists have done much good to the cause of women because their belief contributes to the establishment of women's self-confidence and self-respect.Because of feminism women can have their own cause for which they exert themselves.Once offered the same opportunities as men,women are able to compete with men and even surpass them in some aspects.For example,teacher seems to be one of the favourite professions for women.One reason may be that women are apt to love students due to their experience of looking after their own children.They may like to be with children to help them grow healthily,and to impart knowledge.Being a woman she possesses particular qualities that can never be found in a man.So it is unfair to say that women are inferior to men.Since all men are created equal,women should have the same rights,power,and opportunities as men.What feminists have done is greatly helpful to the cause of women.No one can disregard the achievement of feminism in discovering women's ingenuity for the society's use.",6
518,"Some people claim that money is the only rule that measures to person.They will regard you as successful if you possess a large sum of money.They will look down upon you if you are not well-off or if you are against their view.Others try to prove that money is the source of crimes.However,the fact is that money is neither all good nor is it all so bed.If you make money in a dishonest way,that's no good.If you take advatage of money and do harm to others,that's even worse.So we should make and spend money appropriately.",4
519,Some people like to do everything quickly.They believe that it is efficient to do everything quickly.But I don't think so.I believe haste makes waste.,5
520,"""Haste Makes Waste""is a saying that is used often by people.But why we say""Haste Makes Waste""?There are two meanings in it.The first is people are too eager to make success,the second is people make acts when they don't find out good At this condition,good wishs always don't bring good effect.",5
521,"A BLACK EYE OR One Sunday afternoon Peter was reading the newspaper when Tom,his little son of six years,rushed into the room crying bitterly while pointed outside with fingers an said:""Dad,Our neighbour's son John lived next us beat me in the street just now.Look,he beat my left eye,black and bruised.""Hearing this and in a rage,Peter jumped out of the armchair and rushed out the door.""John,you dare beat my son.Today,I will be sure to let you know my power.""He thought.Coming in the street,he saw John was playing without noticing him and smashed his first into the boy.The boy was knocked down to the ground at once.While Peter was delighting,the boy stood up,jumped to hit back hard and ran away immediately.Peter wanted to prohibit him,but the boy was out of sight.Peter also got a black eye and walked home defeated,looking upset and depressed.",4
522,"o?3/4July8thDear John,I'm sorry to hear about your brother's difficulty in finding a job.Situations nowadays in China is graduates becoming more and more difficult to find a job.After graduation,regular students are recommended to working posts.If they're not satisfied with the recommendation,they would have to find jobs for themselves.They might have choices,but this depends on their capability.Take it for example,a student might have chances to go to several job interviews.But whether she's employed or not depends on the boss because she might have many qualified competants Some universities will still remain jobless because the need of personel is not unlimited.For the students graduated not from universities chances of is much higher.Because of the wide use of machinery and computer,jobs needs less people but more professional knowledge.The good jobs are mostly taken by universities student and those without university qualification could hardly find a good job or even a job.Amongst ten of the non-university graduate six are jobless.On the whole,with the development of society,more and more youngsters have the opportunity to study in universities and competitions for jobs are more rigid.So more and more people will have problems in finding jobs.Yours He Jing",6
523,"Dear Joulou.I am happy for received your letter.You said you had removed to our country and had been interested in growing some vegetable in garden.I had just learnt the lesson,Farming Pioneer,whose name is Jia Sixie.He wrote a book called Qi Min Yao Shu,which is about farming and gardening.He said that you must improve the soil if its condition is not good.He also told me the soil ploughing.He said the autumn ploughing should be deeper than the spring ploughing.I consider you buy this book in the bookshop.But maybe you can not read it in Chinese,so you had better learn a little Chinese.If you have some problem,I can help you.I hope you will have a garden which has all kinds of vegetables around it.Yours.",3
524,"A proverb says""Haste makes waste"",which means some people often make things more terrible than they expected before because of their haste.Everything has its own process consisted of many steps,we cann't leave out some steps which seem to be less important only want to finish it more quickly.And we must think carefully about the problems that probably occur and the details that may be ignored before we set out to do a work.Haste usually bring about a failure.",5
525,"So I asked myself:""Where it is?""Just at that moment,Guo Zhong Chi saw that I was worry Then ask:what's the mater?""When he knew that my key lost He said:""Let me help you.""So he gave up playing football and to find key with some time.had find over the under the sands,but we couldn't find the key.But this time I really understood that a friend in need a friend indeed.Professor Hunter was very excited that morning because he had just finished the papers of his invention.And he was going to give his invention to the world.The two men from the government would come for the invention papers at eleven o'clock.But at about half past ten two impostors said that they were the right en and to come for the papers.But the professor didn't think that they were the right men,because they said they knew the invention and after they got the papers,they hurried to go.So the professor gave the wrong papers to It show that the professor was clever though he was so old.At last,he decided to take the invention papers to London himself.",3
526,"Comparation between Christmas and the Spring Festival Christmas and the Spring Festival are both the most important Festivals.They have a lot of the same things.First,people in different places all make a lot of preparation to celebrate them.In east and west,the street light and store windows are decorated with the traditional colours of red and green before the festivals.Secondly,On Christmas and the Spring Festival people in different places all send cards to each other.However,because the geography and the culture are different,there are a lot of differences between Christmas and the Spring Festival,too.First they have different meanings.People celebrate Christmas to memorize Jesus,while people celebrate the Spring Festival to welcome a new year.Secondly;on Christmas Eve in the west many families go to church and on the Spring Festival in the east many families stay at home to watch TV programme.Thirdly,on Christmas people buy Christmas trees to symbolise eternal life while on the Spring Festival people are used to playing firecrackers to express their happiness.Fourthly,people eat different foods.On Christmas people will enjoy a traditional Christmas dinner--turkey or ham,sweet potatoes,vegetables,mince pies and so on.On Spring Festival people like to eat fish and ravioli.Last,on Christmas the children in the west will hang stockings near the chimneys,hoping that Santa Claus will fill them with peasants.On the Spring Festival the children will visit relatives and get money from them.They think that will bless them safety and luck in the new year.",6
527,"A Character Sketch of Galileo Galileo was born inPisa,Italy,in1564.As a boy,he showed a scientific talent:observant,curious,and non-conformable.As he grew up,his desire of probing the mystery of the things became more and more intense,his dissatisfaction with what the authority ordered to obey became stronger and stronger.After he entered the University of Pisa,Galileo became more active to testify his hypothesis with experiments and he was brave enough to challenge the great Aristotle.Although he was considered an idiot and a heretic,he just turned a deaf ear to such""criticism and dedicated himself to the pursuit of truth.After he went to Padua,where the intellectual air was much more freer than Piza,Galileo reached the height of life.All his life Galileo invented a lot of things(for example,the compass,the thermometer and the telescope)and discovered many nature laws(such as the Theory of Falling Objects,the isochronism of Pendulum).Actually Galileo was a follower of Copernicans and he dared to declare there are spots inthe sun.In the atmosphere of Middle Ages,Galileo was just like a shining star inthe dark sky.His contribution was bejond comparison.Yet just as the sun also has spots,Galileo was not perfect.From a critical point of view,Galileo should have achieved more if he hadn't made the deadly decision to return to Pisa,where the power of Inquisition was very strong.However,with an eagerness to return intriumph to his hometown and to show how injust they had treated him,Galileo returned to Pisa brashly.Soon he suffered the consequence of his decision--He was oppressed,summoned and deprived of the basic rights by the Inquisition and finally was sentenced to death.Psychologically speaking,Galileo's mind was not broad enough so that he sacrificed his career for the fame.Yet it was really difficult for Galileo to break through the dense nets made by the authority of his times.He deserved the respect and memorial from all over the world.In my opinion,he is not only a great scientist,but also a brave warrior.",6
528,"My View on Fake the modern social especially in China,fake commodities are widely spreaded throughout the country.People who buy fake commodities which usually are bad or even harmful to your health often have to use them or even react to an accident.For example,bad foods always react to harm to your health fake equipments of the automobil are the most important factor of the accident.Then how can we prevent fake commodities from us?I think government should set up critical to punish the people and the factory who make fake commodities.In the other hand,we should help the government to carry out the laws.The most important is that we shouldn't buy fake commodities only for less money.Then fake commodities will lose their market and the base of existance If we could do as I just said,I believed fake commodities will die down.",5
529,"This week our class have an""Lei Yu""wind,because we are studing the""LeiYu"".Mr Zhu gave several question for us,the one of them was if Zhou Pu Yuan loved Lu Si Ping,then some people said Zhou Pu Yuan loved Lu Siping,the others said Zhou u yuan didn't love Lu iping.They seperated two teams,when we are having Chinese,they said their advice,but no team can win,at last Mr Zhu gave the answer,How do you suggest the answer?The answer was""There's no answer"".How interesting it's.it's answer.in these days we often talk about this question,some people have bought he""Lei Yu""book,and read it.We all begin to be interested in Chinese.",3
